page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
40229786,All-Palestine Government,203721,extendedconfirmed, infinity,19615,94,3,3,1116,403,0,0,7
18395608,Christopher Poole,1280470,autoconfirmed, infinity,19190,94,12,9,22619,340,1,1,7
3603676,Tire code,1928672,unprotected,,34557,94,9,15,10048,548,0,0,8
207085,American Hockey League,2591013,extendedconfirmed, infinity,75485,94,23,10,28537,2840,6,1,12
63435931,COVID-19 drug development,469762,autoconfirmed, infinity,74057,94,28,4,6161,548,2,2,13
676824,Franz Halder,809561,extendedconfirmed, infinity,36133,94,19,1,13573,980,8,3,21
67722777,2008 Israeli operation in the Gaza Strip,5560,extendedconfirmed, infinity,127,93,6,0,0,2,0,0,5
3974878,Battle of the Chinese Farm,142952,extendedconfirmed, infinity,50079,93,3,3,1572,287,1,1,7
2353507,Bunt (community),862593,autoconfirmed, 2021-11-09T10:19:22Z,38236,93,12,5,19318,4424,3,3,10
36560852,Billy Eichner,5855986,autoconfirmed, 2021-08-18T01:18:23Z,23405,93,24,0,59749,665,44,38,13
48769541,Craig Steven Wright,1334678,extendedconfirmed, infinity,24962,93,23,4,10930,690,0,0,15
554241,Izz ad-Din al-Qassam,203399,extendedconfirmed, infinity,34991,93,9,27,1985,550,1,1,15
252092,Carlos Gardel,650420,autoconfirmed, infinity,27132,93,9,4,6662,1809,0,0,33
1243134,Bioidentical hormone replacement therapy,486677,autoconfirmed, infinity,76836,92,4,6,2264,1334,0,0,2
166706,Chi (letter),1080495,autoconfirmed, infinity,7173,92,13,10,10671,322,0,0,6
216248,Israel-Jordan peace treaty,4079,extendedconfirmed, infinity,28509,92,13,9,2938,585,0,0,11
45473834,Constantin Stanislavski,184115,autoconfirmed, infinity,53,92,5,0,538,2,0,0,89
2161901,Arain,546849,extendedconfirmed, infinity,11428,91,7,4,7248,6635,0,0,5
30610102,Bubble Guppies,1470496,autoconfirmed, infinity,20163,91,25,4,17753,4408,0,0,9
3354430,Jewish Quarter (Jerusalem),209573,extendedconfirmed, infinity,38560,91,11,0,1819,579,0,0,11
57502687,Charlottesville car attack,1641138,extendedconfirmed, infinity,86643,91,25,18,21116,717,1,1,13
21476402,Carl Hewitt,91185,autoconfirmed, infinity,17651,91,7,0,644,690,0,0,14
1021149,Demographic history of Palestine (region),448101,extendedconfirmed, infinity,71448,91,21,7,4749,721,0,0,15
7539551,Arab Peace Initiative,292652,extendedconfirmed, infinity,84841,91,3,8,1432,910,1,1,18
2340298,Kannur,938453,extendedconfirmed, 2022-01-15T21:49:52Z,55720,91,9,12,9383,2438,1,1,21
63228857,COVID-19 pandemic in Brazil,1872440,autoconfirmed, infinity,137470,91,39,19,18708,1846,12,9,29
2216909,Boi (slang),987169,autoconfirmed, infinity,7177,90,13,4,8496,935,0,0,3
4698364,Gilo,85011,extendedconfirmed, infinity,23389,90,6,4,567,1154,1,1,13
482378,Gush Etzion,185607,extendedconfirmed, infinity,31176,90,10,2,1558,806,1,1,15
523522,Catherine Ashton,349453,autoconfirmed, infinity,58756,90,6,11,2686,1388,0,0,23
30870687,Caliph of Córdoba,52912,autoconfirmed, infinity,35,90,26,0,152,69,0,0,89
1749912,Flag of Palestine,441513,extendedconfirmed, infinity,10657,89,12,19,10543,589,0,0,7
1048241,2004 Israeli operation in the northern Gaza Strip,5264,extendedconfirmed, infinity,40842,88,3,5,104,398,1,1,10
48140837,2015-2016 wave of violence in Israeli-Palestinian conflict,5243,extendedconfirmed, infinity,100819,88,7,14,361,1364,0,0,11
15410960,Israel lobby in the United Kingdom,73386,extendedconfirmed, infinity,56124,88,10,11,542,807,4,4,11
5539662,Car rental,673302,autoconfirmed, infinity,14494,88,8,22,7757,977,0,0,15
432943,Baths of Caracalla,677207,unprotected,,33142,88,10,5,6255,532,2,2,15
2170524,Calpernia Addams,559620,autoconfirmed, infinity,16303,88,19,4,5650,534,0,0,16
430428,George Habash,354554,extendedconfirmed, infinity,16520,88,15,2,4951,565,1,1,25
56064311,Bioidentical hormone therapy,7207,autoconfirmed, infinity,71,88,17,0,58,1,0,0,89
45630058,Administrative republic,7715,sysop, infinity,50,88,62,0,10,10,0,0,89
67627202,2015-16 wave of violence in Israeli-Palestinian conflict,36,extendedconfirmed, infinity,123,87,7,0,10,1,0,0,3
18483349,Diligence,608239,unprotected,,7189,87,7,11,6521,328,1,1,3
4556155,Ahir,663253,extendedconfirmed, 2022-01-11T20:26:52Z,25602,87,14,10,10772,3762,1,1,7
456588,Cheaper by the Dozen (2003 film),2329762,autoconfirmed, 2021-09-02T08:35:52Z,15863,87,16,4,32326,1960,10,4,7
3075592,Jewish Virtual Library,160800,extendedconfirmed, infinity,12450,87,9,2,771,389,0,0,8
40104495,Charlamagne tha God,2783725,autoconfirmed, 2022-05-25T12:03:42Z,17691,87,13,5,36161,1583,0,0,9
1180662,Pocono Mountains,1555831,unprotected,,62439,87,6,6,14800,1131,0,0,10
56099419,Ahed Tamimi,446412,extendedconfirmed, infinity,25687,87,17,2,2898,693,1,1,14
323294,Beitar Illit,131725,extendedconfirmed, infinity,20127,87,11,8,1099,738,0,0,17
50025547,Chicken (food),577679,autoconfirmed, infinity,45,87,15,0,3189,1,0,0,89
32578377,CAC %2F PAC JF-17 Thunder,8369,autoconfirmed, infinity,35,87,87,0,3,1,0,0,89
2456731,Al-Ahbash,195350,extendedconfirmed, infinity,34677,86,11,11,2274,1778,0,0,9
40067475,Democratic Front for the Liberation of Palestine,304666,extendedconfirmed, infinity,21959,86,11,4,3606,441,0,0,11
23687029,Hafrada,62442,extendedconfirmed, infinity,34624,86,7,3,282,791,0,0,15
15185268,Intercommunal conflict in Mandatory Palestine,148560,extendedconfirmed, infinity,85918,86,12,6,1314,295,1,1,15
3208882,Bryan Callen,3234716,autoconfirmed, 2023-05-28T04:01:47Z,21686,86,11,0,35947,2034,1,1,16
63277599,COVID-19 pandemic in New Zealand,1092853,autoconfirmed, infinity,274235,86,35,23,18352,3579,102,17,18
428503,Corneliu Zelea Codreanu,608002,autoconfirmed, 2022-02-07T18:00:51Z,80980,86,17,5,9711,1164,19,8,32
57410943,Israeli-Palestinian conflict (2015-2016),295,extendedconfirmed, infinity,93,86,30,0,22,4,0,0,89
54642577,Israeli-Palestinian conflict (2015-16),910,extendedconfirmed, infinity,93,86,30,0,8,5,0,0,89
21076253,"Budapest, Hungary",145929,sysop, infinity,22,86,86,0,1588,5,0,0,89
65609377,2015-2016 wave of violence in Israeli-Palestinian conflict,5243,extendedconfirmed, infinity,123,85,2,0,85,2,0,0,3
4634611,Black Disciples,1512638,autoconfirmed, 2025-08-22T17:19:37Z,6836,85,16,3,31824,1233,0,0,9
762859,Dalal Mughrabi,116332,extendedconfirmed, infinity,18266,85,5,4,877,792,1,1,9
62810909,Charli D'Amelio,7999267,autoconfirmed, 2022-04-12T16:41:52Z,68146,85,31,7,218698,988,8,5,10
38364853,Brady Haran,677059,autoconfirmed, infinity,26158,85,11,14,5440,800,5,5,12
1017659,Chaim Rumkowski,330495,extendedconfirmed, infinity,29413,85,10,6,3903,455,0,0,18
49103664,Clash Royale,1562561,autoconfirmed, infinity,29575,85,9,3,8792,1121,0,0,21
366385,Cock,645428,autoconfirmed, infinity,2513,85,4,4,5993,1172,0,0,89
452890,Boohbah,659262,autoconfirmed, infinity,25805,84,12,10,7114,2678,21,6,7
478337,Gaza-Israel barrier,60,extendedconfirmed, infinity,22870,84,4,22,734,645,2,1,9
6167964,Auschwitz bombing debate,350714,extendedconfirmed, infinity,52626,84,13,2,1855,617,0,0,13
223034,Booby,918503,autoconfirmed, infinity,10285,84,10,6,11990,1091,2,1,13
1112749,Economy of the State of Palestine,189090,extendedconfirmed, infinity,64576,84,7,13,1666,549,2,2,15
3978555,Ariel University,120152,extendedconfirmed, infinity,24998,84,7,5,1209,893,0,0,25
67422519,Israel-Gaza barrier,1982,extendedconfirmed, infinity,82,83,12,0,210,1,0,0,3
48710145,Anglo-Spanish War (1779-83),1606,sysop, infinity,88,83,18,0,61,26,0,0,3
40651735,Comet Ping Pong,1135932,autoconfirmed, infinity,29256,83,21,3,8347,391,0,0,8
1894054,Demographic history of Jerusalem,315792,extendedconfirmed, infinity,57105,83,9,5,2718,625,2,2,8
63813,Judenrat,442812,extendedconfirmed, infinity,17272,83,9,8,5158,345,0,0,10
32786931,2011 southern Israel cross-border attacks,85379,extendedconfirmed, infinity,75912,83,30,12,595,939,1,1,10
28244607,2010 Israel-Lebanon border clash,608,extendedconfirmed, infinity,51559,83,5,7,661,825,2,2,12
892714,Blanket,617125,autoconfirmed, 2025-11-05T10:33:59Z,5199,83,4,6,3933,1215,1,1,15
2434904,Brian Posehn,1605723,autoconfirmed, infinity,30807,83,2,9,19418,2203,1,1,19
21244253,Dr. Phil,118202,sysop, infinity,25,83,83,0,1084,116,0,0,89
37140168,Malamanteau,34968,sysop, infinity,110,82,10,0,152,69,0,0,5
27929585,Hamas Covenant,333499,extendedconfirmed, infinity,31427,82,7,3,2202,341,0,0,5
6162956,Battle of Maroun al-Ras,46470,extendedconfirmed, infinity,26600,82,5,0,435,441,1,1,6
665630,Gaza Strip smuggling tunnels,105067,extendedconfirmed, infinity,28845,82,2,5,669,470,1,1,10
1610318,Bochasanwasi Akshar Purushottam Swaminarayan Sanstha,443843,autoconfirmed, infinity,68985,82,24,12,8156,2401,1,1,11
7825584,Israeli citizenship law,285886,extendedconfirmed, infinity,36240,82,11,12,7263,583,1,1,13
40111811,Hadash,440540,extendedconfirmed, infinity,20615,82,17,4,3476,568,0,0,14
63183247,COVID-19 pandemic in Asia,397715,autoconfirmed, infinity,125219,82,22,24,12040,2564,48,5,43
67920859,Battle of Jericho Prison,2691,extendedconfirmed, infinity,94,81,3,0,13,1,0,0,3
4253041,MIL-STD-810,1437184,unprotected,,23099,81,7,4,13295,480,3,2,4
10117762,Clothing in ancient Rome,897551,autoconfirmed, infinity,59056,81,10,8,7716,1561,0,0,7
165578,Arab-Israeli peace projects,46944,extendedconfirmed, infinity,81519,81,4,16,466,676,1,1,7
60075495,2019 Balakot airstrike,1264892,extendedconfirmed, infinity,74031,81,12,6,14716,684,1,1,8
3719867,Boiled egg,1773707,autoconfirmed, 2024-06-29T12:11:25Z,21102,81,7,21,14853,1127,0,0,11
30789076,Chris D'Elia,5246869,autoconfirmed, infinity,40566,81,22,3,59868,1302,2,2,14
41132319,Avraham Stern,192930,extendedconfirmed, infinity,20224,81,8,4,2765,491,0,0,16
667049,Meg Tilly,3648535,unprotected,,24897,81,12,0,55019,962,8,4,26
46644892,List of Notable Eagle Scouts,681,sysop, infinity,50,81,6,0,1,2,0,0,89
32346616,Comparison of YouTube downloaders,574258,autoconfirmed, infinity,8135,80,16,4,5961,424,3,2,3
2985745,2000 Ramallah lynching,214275,extendedconfirmed, infinity,26729,80,6,11,3263,544,1,1,4
59076253,Israeli occupation of the West Bank,369404,extendedconfirmed, infinity,294486,80,25,2,7005,918,12,5,9
53245776,Charlie Kirk (activist),807505,autoconfirmed, infinity,45012,80,37,4,99529,961,24,12,9
228744,Bottle,562788,autoconfirmed, infinity,10101,80,5,7,4049,1402,3,2,12
4178394,Chamar,985526,extendedconfirmed, infinity,15692,80,3,7,15065,3059,1,1,13
47779717,Burhan Wani,851915,autoconfirmed, infinity,45890,80,5,3,13343,1019,1,1,14
887316,CBS Studios,64623,autoconfirmed, infinity,16285,80,16,5,4795,1139,3,1,14
38139526,Foreign relations of the State of Palestine,179188,extendedconfirmed, infinity,212795,80,10,10,1472,1340,0,0,54
30895449,Chengdu%2FPAC JF-17 Thunder,656,autoconfirmed, infinity,35,80,80,0,2,2,0,0,89
52740785,Israeli-Palestinian conflict (2015-present),1130,extendedconfirmed, infinity,93,80,30,0,34,7,0,0,89
1858826,Chauhan,726967,autoconfirmed, 2022-07-14T18:12:38Z,10542,79,13,13,10942,2949,37,13,4
20876440,Battle of Suez,72796,extendedconfirmed, infinity,25138,79,17,1,596,138,0,0,5
483308,Connecticut Compromise,2265301,autoconfirmed, infinity,11969,79,7,4,3730,2385,0,0,8
69982,Charles,766359,autoconfirmed, infinity,34989,79,6,7,6756,1432,1,1,8
25790091,Chhota Bheem,2631622,autoconfirmed, 2023-07-21T14:40:03Z,24189,79,7,28,26464,2677,36,17,10
1438262,British Rail Class 390,671649,autoconfirmed, 2021-10-15T21:20:23Z,72166,79,18,10,7648,1871,8,3,11
27654780,Gaza Freedom Flotilla,87451,extendedconfirmed, infinity,43643,79,6,7,620,177,2,1,12
41052015,Kafr Qasim massacre,148864,extendedconfirmed, infinity,24890,79,8,9,1391,419,0,0,14
3204540,Battle of Chawinda,362528,extendedconfirmed, infinity,30541,79,12,5,5026,1052,0,0,14
572460,Bongbong Marcos,1037190,autoconfirmed, infinity,81432,79,13,11,22964,1000,2,2,19
35325661,Ganga,349153,sysop, infinity,20,79,79,0,2733,59,0,0,89
3173243,Brian,738114,autoconfirmed, infinity,15498,78,6,2,5224,1797,2,2,4
1326645,Chemical change,1120685,autoconfirmed, infinity,4438,78,26,2,7590,1622,0,0,6
15485840,"Anti-Jewish violence in Poland, 1944-1946",13646,extendedconfirmed, infinity,50622,78,11,8,904,667,1,1,8
38631296,Chumlee,7707396,autoconfirmed, infinity,15118,78,16,4,110619,630,3,1,8
40373313,Deir Yassin,90378,extendedconfirmed, infinity,28457,78,12,8,625,510,0,0,10
4832454,Erivan Khanate,109827,extendedconfirmed, infinity,36508,78,14,4,1472,940,11,6,12
6184856,Human rights in the State of Palestine,92323,extendedconfirmed, infinity,53541,78,3,17,907,440,0,0,14
379497,Columbine High School,1549253,autoconfirmed, infinity,15039,78,10,7,12716,1431,0,0,14
354807,Jan Karski,362241,extendedconfirmed, infinity,47543,78,8,2,3758,893,0,0,33
36968172,Inter-universal TeichmÃ¼ller theory,1,extendedconfirmed, infinity,15852,77,15,8,3133,237,0,0,4
693391,1994 London Israeli Embassy bombing,33299,extendedconfirmed, infinity,13569,77,5,12,440,204,2,2,7
6373064,Ghajar,134326,extendedconfirmed, infinity,20678,77,9,8,1562,502,4,3,14
15679978,Israeli Apartheid Week,62622,extendedconfirmed, infinity,28304,77,5,2,322,530,0,0,15
77768,Ali Hassan Salameh,717129,extendedconfirmed, infinity,12219,77,10,5,21619,469,0,0,17
29421842,Druze in Israel,691081,extendedconfirmed, infinity,43474,77,8,9,6708,429,1,1,17
462663,Duklja,343157,extendedconfirmed, infinity,46286,77,14,23,2944,1343,3,3,17
21346984,Linux (kernel),41512,sysop, infinity,26,77,77,0,73,4,0,0,89
12867885,German Democratic Republic,627391,sysop, infinity,65,77,77,0,7623,17,0,0,89
10816091,BloodRayne,496208,autoconfirmed, infinity,4555,77,4,15,5196,270,1,1,89
65570585,History of the Arab-Israeli conflict,5664,extendedconfirmed, infinity,100,76,9,0,66,1,0,0,3
16172814,Clinton Body Count,1400610,autoconfirmed, infinity,27009,76,22,5,29904,220,10,4,6
5873166,Jewish partisans,194028,extendedconfirmed, infinity,22536,76,8,1,1479,411,2,2,10
63622479,Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train,3572460,extendedconfirmed, 2021-09-24T03:19:30Z,47492,76,54,7,128100,2731,5,4,14
201918,Brigadier,990899,autoconfirmed, infinity,17834,76,9,4,11833,495,0,0,16
340663,Paul Reiser,4433720,unprotected,,22427,76,9,4,80115,864,1,1,20
668031,Ghassan Kanafani,367376,extendedconfirmed, infinity,38445,76,12,3,4791,444,0,0,23
48816707,As'ad AbuKhalil,95153,extendedconfirmed, infinity,12367,76,17,11,845,576,0,0,23
32429570,Merchant republic,38534,sysop, infinity,32,76,73,0,253,21,0,0,89
67514370,European Union-Israel relations,30,extendedconfirmed, infinity,94,75,9,0,1,1,0,0,3
67527267,Cardano (cryptocurrency platform),456295,extendedconfirmed, infinity,90,75,44,0,4216,1,0,0,3
7886750,Battle of Sultan Yacoub,86086,extendedconfirmed, infinity,7585,75,4,1,679,158,0,0,5
3777574,Charlotte's Web (1973 film),732524,autoconfirmed, infinity,33921,75,13,2,7912,797,2,1,8
6783122,Israel-European Union relations,1099,extendedconfirmed, infinity,49304,75,5,10,2511,544,1,1,10
788417,Efrat,129799,extendedconfirmed, infinity,16098,75,7,1,1593,474,0,0,11
40067672,Azmi Bishara,148496,extendedconfirmed, infinity,31718,75,6,0,1333,851,0,0,22
67190889,Asad AbuKhalil,61,extendedconfirmed, infinity,76,74,14,0,3,1,0,0,3
47319942,Chaturbate,3615076,autoconfirmed, infinity,15662,74,16,1,60020,299,11,8,7
64883216,Israel-United Arab Emirates normalization agreement,194,extendedconfirmed, infinity,137695,74,25,20,5821,594,2,2,10
614427,Bob Uecker,2491733,autoconfirmed, infinity,25917,74,8,1,39309,1079,2,2,12
217754,Church of Cyprus,219142,autoconfirmed, 2022-04-27T13:12:50Z,25447,74,12,10,1862,469,0,0,18
787785,Gush Katif,130115,extendedconfirmed, infinity,27889,74,3,10,1140,606,3,1,19
38573576,Haneen Zoabi,121222,extendedconfirmed, infinity,33821,74,6,5,812,604,2,2,21
43303286,Chicharito (footballer),378,autoconfirmed, infinity,47,74,3,0,0,3,0,0,89
4175379,Cool,287180,autoconfirmed, infinity,2433,74,3,9,1194,1293,4,3,89
21434730,KISS (band),38189,sysop, infinity,57,73,73,0,250,6,0,0,2
67292789,History of the Israeli Air and Space Force,51,extendedconfirmed, infinity,93,73,9,0,0,1,0,0,3
50960486,Chowdhury,616803,autoconfirmed, 2021-10-04T18:15:52Z,16301,73,6,20,9149,2770,0,0,8
79573,Chloe,573526,autoconfirmed, infinity,11413,73,6,9,6005,1672,4,3,8
56854425,Blaire White,1197836,autoconfirmed, infinity,14102,73,28,2,34320,699,11,6,8
875529,BloodRayne (video game),114690,autoconfirmed, infinity,17161,73,5,1,3744,1147,0,0,9
62519858,CarryMinati,186074,extendedconfirmed, infinity,20776,73,29,3,32291,1100,19,4,11
43472946,Arab League boycott of Israel,598302,extendedconfirmed, infinity,56060,73,5,10,3125,400,1,1,17
63341143,COVID-19 pandemic in Turkey,682474,autoconfirmed, infinity,59269,73,23,17,9388,2212,35,2,23
9161719,Militant atheism,22246,sysop, infinity,40,73,29,0,140,1141,0,0,89
33376276,History of the Israeli Air Force,94574,extendedconfirmed, infinity,82620,72,4,1,982,273,1,1,4
1426349,Chicken fingers,552972,autoconfirmed, 2021-11-02T08:02:22Z,4479,72,13,8,6694,907,0,0,5
1080207,Iman Darweesh Al Hams,145397,extendedconfirmed, infinity,21994,72,4,5,162,355,0,0,8
1335973,Flag of Kurdistan,379908,extendedconfirmed, infinity,13025,72,16,10,4781,897,0,0,8
33221226,Cimorelli,1052058,autoconfirmed, infinity,16293,72,6,12,8062,720,4,2,8
7139292,Jewish Ghetto Police,410746,extendedconfirmed, infinity,5202,72,11,9,5132,342,0,0,9
36473123,2012 Burgas bus bombing,154189,extendedconfirmed, infinity,57162,72,4,11,1462,1058,1,1,13
9774215,List of shock sites,73507,sysop, infinity,23,72,72,0,1251,1882,0,0,89
56180153,Binance,1554133,autoconfirmed, infinity,18039,71,43,3,119330,251,5,4,7
18244580,2008 Jerusalem bulldozer attack,128121,extendedconfirmed, infinity,29901,71,5,13,1016,578,2,2,10
1015338,Kalinga (historical region),397775,extendedconfirmed, 2021-11-03T19:42:15Z,22254,71,11,4,8973,804,1,1,13
583360,CKY (band),1205985,autoconfirmed, infinity,57195,71,6,6,21470,1555,0,0,15
23394629,Brokencyde,371649,autoconfirmed, infinity,18428,71,4,18,3274,2313,3,1,15
3545769,Christina Aguilera discography,1002928,autoconfirmed, infinity,99162,71,8,9,14117,7564,4,3,19
19389590,2008 Summer Olympics medal count,3560,sysop, infinity,46,71,71,0,490,3,0,0,89
22869371,Encyclopaedia Metallum,166142,extendedconfirmed, 2021-10-09T15:14:42Z,8499,70,12,8,2086,1145,17,6,4
540932,Pontiac Bonneville,1213082,unprotected,,69068,70,12,1,14564,1030,1,1,10
64622046,Cori Bush,883980,autoconfirmed, infinity,37675,70,31,4,139167,446,26,10,10
3225415,Hindu mythological wars,604309,extendedconfirmed, 2022-07-02T13:59:58Z,43150,70,12,13,11811,2259,1,1,16
1605325,C. N. R. Rao,816082,autoconfirmed, infinity,45261,70,11,7,11794,683,1,1,30
37720592,Kernel (image processing),1204279,unprotected,,13510,70,3,0,14109,137,4,2,89
6344101,Battle of Ayta ash-Shab,32528,extendedconfirmed, infinity,46169,69,3,1,344,629,1,1,7
3524844,Jadeja,254539,extendedconfirmed, 2022-01-10T15:02:44Z,18744,69,14,2,4780,1345,5,2,8
1107228,Jerusalem Center for Public Affairs,72990,extendedconfirmed, infinity,25049,69,6,8,345,517,0,0,11
330536,Israel Border Police,229743,extendedconfirmed, infinity,20597,69,9,5,2539,425,1,1,12
342996,Bishop Auckland,497881,extendedconfirmed, infinity,99289,69,10,4,5423,1380,0,0,20
2046741,Chaplet of the Divine Mercy,1397718,autoconfirmed, infinity,14824,68,12,4,19518,435,0,0,2
41594749,Blockchain.com,373677,autoconfirmed, infinity,19841,68,23,3,24901,322,6,4,3
28372535,Dan Vs.,406821,extendedconfirmed, 2023-06-04T17:10:03Z,23712,68,14,3,7713,1938,0,0,6
3866679,Israeli checkpoint,95075,extendedconfirmed, infinity,10027,68,20,8,517,261,0,0,7
3091384,Chippendales,931002,autoconfirmed, 2021-10-05T06:02:27Z,13585,68,16,9,11955,906,0,0,7
56786515,Call of Duty: Black Ops 4,3861627,autoconfirmed, infinity,67684,68,15,14,42226,850,1,1,7
5985,Canadian Radio-television and Telecommunications Commission,315989,autoconfirmed, infinity,36065,68,11,11,1875,541,0,0,20
19488525,Mandarin (linguistics),19298,sysop, infinity,30,68,68,0,49,2,0,0,89
58359487,2015-2016 wave of violence in Israeli-Palestinian conflict,5243,extendedconfirmed, infinity,93,68,30,0,1,3,0,0,89
32881751,Curren$y,410271,sysop, infinity,22,68,68,0,1008,3,0,0,89
1348213,Chaldean Neo-Aramaic,222298,autoconfirmed, infinity,28,68,14,0,1113,527,0,0,89
2163572,Blood libel against Jews,79047,autoconfirmed, infinity,25,68,68,0,807,840,0,0,89
4098495,Brother,558232,autoconfirmed, infinity,13716,67,11,7,3830,497,3,2,4
36859754,Burzynski Research Institute,2871,autoconfirmed, infinity,86,67,7,0,1,6,0,0,5
44301876,Captain Fantastic (film),4486116,autoconfirmed, 2021-08-20T00:31:05Z,38876,67,13,1,52573,506,2,2,7
54611700,Bluey (2018 TV series),1419509,autoconfirmed, 2022-01-23T13:06:17Z,94954,67,39,5,85757,1237,11,10,8
39794630,Comedy Nights with Kapil,2439038,autoconfirmed, infinity,89194,67,6,2,12473,2583,1,1,9
729739,Czech Republic national football team,1983410,extendedconfirmed, 2021-09-25T18:27:37Z,80365,67,22,5,17750,3983,3,1,11
15346,Institute of National Remembrance,135206,extendedconfirmed, infinity,37192,67,15,15,1040,869,2,1,14
745595,Israel Police,312535,extendedconfirmed, infinity,25793,67,7,12,3332,422,1,1,15
42103819,Boyko Borisov,636661,autoconfirmed, 2021-08-18T21:20:22Z,65544,67,17,7,9630,1572,2,2,24
343940,Alfred-Maurice de Zayas,150757,extendedconfirmed, 2022-03-30T01:53:06Z,121961,67,7,2,765,1760,4,3,72
20487764,Battle of the Sinai (1973),109769,extendedconfirmed, infinity,6772,66,2,2,972,170,0,0,4
36658251,Axis of Resistance,249361,extendedconfirmed, infinity,14342,66,10,2,3938,359,0,0,6
2966257,Dolphinarium discotheque massacre,185119,extendedconfirmed, infinity,14708,66,12,5,1278,388,1,1,8
11049264,Aftermath of the Holocaust,438508,extendedconfirmed, infinity,64023,66,14,5,2418,590,34,9,8
41362982,Harshad Chopda,1083164,extendedconfirmed, 2022-02-22T15:23:04Z,14252,66,8,1,13128,1173,0,0,9
14760049,Chael Sonnen,5333102,autoconfirmed, infinity,94822,66,6,1,105604,2851,3,2,9
43394456,1950-1951 Baghdad bombings,3079,extendedconfirmed, infinity,59060,66,9,7,487,532,0,0,11
57417950,"Embassy of the United States, Jerusalem",256829,extendedconfirmed, infinity,22462,66,6,8,2622,170,1,1,12
3235466,Wadie Haddad,363012,unprotected,,7292,66,5,7,4060,336,0,0,14
23799841,Channel Awesome,978862,autoconfirmed, infinity,38144,66,15,126,11044,1304,3,2,15
2179718,Acharya,371230,extendedconfirmed, infinity,6298,66,11,11,4027,544,0,0,16
880065,Grand Mufti,486244,extendedconfirmed, 2022-05-21T22:33:45Z,38068,66,13,9,5520,1024,0,0,16
369656,Julia Domna,307929,extendedconfirmed, infinity,25124,66,14,1,4803,804,2,1,23
63244125,COVID-19 pandemic in the Netherlands,605630,autoconfirmed, 2021-11-04T21:18:18Z,109792,66,20,25,7629,1879,90,14,24
65530950,CBS Television Studios,483528,autoconfirmed, infinity,114,65,6,0,3155,3,0,0,4
704169,Catholic clergy involvement with the Ustaše,124646,autoconfirmed, infinity,61873,65,10,11,1402,837,0,0,11
19196206,Douchebag,393472,extendedconfirmed, infinity,351,65,15,2,1396,203,0,0,89
40646059,Annapolis Conference,89153,extendedconfirmed, infinity,18413,64,4,9,382,383,0,0,4
1031593,Hovevei Zion,117382,extendedconfirmed, infinity,9438,64,17,5,1111,180,0,0,6
3643634,Chris,471934,autoconfirmed, infinity,11493,64,5,2,2653,2839,4,3,6
5215999,GOC Army Headquarters,362005,extendedconfirmed, infinity,13295,64,2,0,632,263,0,0,7
3919574,Carpet cleaning,964790,autoconfirmed, infinity,15980,64,10,2,2747,1003,0,0,10
56835411,Collaboration in German-occupied Poland,116699,extendedconfirmed, infinity,80739,64,16,6,1834,1990,6,3,12
63415398,C. N. Ramachandra Rao,3321,autoconfirmed, infinity,73,63,8,0,2,1,0,0,3
2870161,Bell's spaceship paradox,168570,unprotected,,34445,63,7,1,1586,663,0,0,5
2399742,Chocolate cake,643770,autoconfirmed, infinity,5428,63,3,7,6782,942,0,0,5
4306734,History of the Jews during World War II,520614,extendedconfirmed, infinity,16072,63,6,1,2999,708,0,0,6
28494682,Church of Scientology editing on Wikipedia,274990,autoconfirmed, infinity,67990,63,2,2,559,361,2,1,15
63241849,COVID-19 pandemic in Switzerland,510831,autoconfirmed, infinity,61832,63,17,14,4541,892,35,7,17
64017465,1950-51 Baghdad bombings,769,extendedconfirmed, infinity,89,62,21,0,58,1,0,0,3
55532,Bottom (BDSM),339184,autoconfirmed, infinity,77,62,10,0,1579,172,0,0,4
51838666,Catriona Gray,3498849,autoconfirmed, infinity,35079,62,12,3,24129,1479,24,8,10
2278642,Har Homa,54696,extendedconfirmed, infinity,18385,62,8,3,373,609,0,0,14
41392077,Im Tirtzu,85294,extendedconfirmed, infinity,76302,62,6,1,724,612,1,1,15
5671041,Itamar,58056,extendedconfirmed, infinity,62794,62,4,2,359,577,0,0,19
2808399,Force 17,136450,extendedconfirmed, infinity,8558,61,9,1,2198,153,0,0,4
88615,Christopher Robin,1272309,autoconfirmed, infinity,11665,61,3,3,6621,597,1,1,5
4560183,Golan Heights Law,133056,extendedconfirmed, infinity,5885,61,21,1,1158,106,0,0,6
40678558,Arab Higher Committee,119388,extendedconfirmed, infinity,27033,61,11,6,1004,309,0,0,8
33009229,Achille Lauro hijacking,562536,extendedconfirmed, infinity,104478,61,14,3,6597,607,0,0,9
516027,Kirby's Dream Land,651636,unprotected,,26569,61,9,7,6861,841,6,4,12
55744716,Excess mortality in the Soviet Union under Joseph Stalin,867458,extendedconfirmed, infinity,42724,61,22,7,19505,523,6,1,13
1131875,French Hill,67405,extendedconfirmed, infinity,9707,61,4,2,449,367,0,0,15
11308307,Beit Hanina,88042,extendedconfirmed, infinity,36937,61,9,6,782,527,0,0,20
